NOTE	113	20.597223	0.350000	0.000000
NOTE	114	20.690001	0.550000	0.000000
NOTE	115	20.877222	0.650000	0.000000
NOTE	116	21.064444	0.550000	0.000000
NOTE	117	21.154444	0.150000	0.000000
NOTE	118	21.248890	0.550000	0.000000
NOTE	119	21.350000	0.150000	0.000000
NOTE	120	21.434444	0.850000	0.000000
NOTE	121	21.528891	0.350000	0.000000
NOTE	122	21.621666	0.850000	0.000000
NOTE	123	21.808889	0.950000	0.000000
NOTE	124	21.993334	0.850000	0.000000
NOTE	125	22.100000	0.350000	0.000000
NOTE	126	22.187778	0.550000	0.000000
NOTE	127	22.371666	0.150000	0.000000
NOTE	128	22.466110	0.550000	0.000000
NOTE	129	22.558889	0.150000	0.000000
NOTE	130	22.654444	0.650000	0.000000
NOTE	131	22.746111	0.250000	0.000000
NOTE	132	22.843334	0.650000	0.000000
NOTE	133	22.936111	0.850000	0.000000
NOTE	134	23.030556	0.400000	0.000000
NOTE	135	23.126110	0.850000	0.000000
NOTE	136	23.311666	0.950000	0.000000
NOTE	137	23.498890	0.850000	0.000000
NOTE	138	23.597223	0.400000	0.000000
NOTE	139	23.690001	0.750000	0.000000
NOTE	140	23.874443	0.750000	0.000000
NOTE	141	24.061666	0.750000	0.000000
NOTE	142	24.156111	0.200000	0.000000
NOTE	143	24.248890	0.750000	0.000000
NOTE	144	24.348061	0.200000	0.000000
NOTE	145	24.440001	0.600000	0.000000
NOTE	146	24.531668	0.350000	0.000000
NOTE	147	24.624443	0.600000	0.000000
NOTE	148	24.809999	0.600000	0.000000
NOTE	149	24.996111	0.600000	0.000000
NOTE	150	25.091667	0.350000	0.000000
NOTE	151	25.186111	0.200000	0.000000
NOTE	152	25.276112	0.800000	0.000000
NOTE	153	25.371666	0.200000	0.000000
NOTE	154	25.463333	0.800000	0.000000
NOTE	155	25.556110	0.800000	0.000000
NOTE	156	25.651667	0.200000	0.000000
NOTE	157	25.746666	0.800000	0.000000
NOTE	158	25.841667	0.200000	0.000000
NOTE	159	25.950001	0.050000	0.600000
NOTE	160	25.950001	0.950000	0.600000
NOTE	161	26.690001	0.600000	0.000000
NOTE	162	26.781668	0.500000	0.000000
NOTE	163	26.874996	0.400000	0.000000
NOTE	164	26.964443	0.500000	0.000000
NOTE	165	27.062777	0.600000	0.000000
NOTE	166	27.440001	0.700000	0.000000
NOTE	167	27.535557	0.900000	0.000000
NOTE	168	27.629999	0.700000	0.000000
NOTE	169	27.719999	0.800000	0.000000
NOTE	170	27.820000	0.900000	0.000000
NOTE	171	27.913328	0.700000	0.000000
NOTE	172	28.010000	0.800000	0.000000
NOTE	173	28.100000	0.900000	0.000000
NOTE	174	28.190001	0.600000	0.000000
NOTE	175	28.285551	0.400000	0.000000
NOTE	176	28.379999	0.600000	0.000000
NOTE	177	28.469999	0.500000	0.000000
NOTE	178	28.570000	0.400000	0.000000
NOTE	179	28.660000	0.600000	0.000000
NOTE	180	28.750000	0.500000	0.000000
NOTE	181	28.850000	0.400000	0.000000
NOTE	182	28.940001	0.700000	0.000000
NOTE	183	29.037495	0.800000	0.000000
NOTE	184	29.129999	0.900000	0.000000
NOTE	185	29.219999	0.700000	0.000000
NOTE	186	29.320000	0.900000	0.000000
NOTE	187	29.420822	0.700000	0.000000
NOTE	188	29.510000	0.800000	0.000000
NOTE	189	29.600000	0.900000	0.000000
NOTE	190	29.690001	0.300000	0.000000
NOTE	191	29.790001	0.100000	0.000000
NOTE	192	29.879999	0.300000	0.000000
NOTE	193	29.969999	0.200000	0.000000
NOTE	194	30.070000	0.100000	0.000000
NOTE	195	30.160000	0.300000	0.000000
NOTE	196	30.260000	0.200000	0.000000
NOTE	197	30.352211	0.100000	0.000000
NOTE	198	30.440001	0.400000	0.000000
NOTE	199	30.549999	0.600000	0.000000
NOTE	200	30.639999	0.400000	0.000000
NOTE	201	30.730000	0.500000	0.000000
NOTE	202	30.820000	0.600000	0.000000
NOTE	203	30.918322	0.400000	0.000000
NOTE	204	31.010000	0.500000	0.000000
NOTE	205	31.100000	0.600000	0.000000
NOTE	206	31.190001	0.300000	0.000000
NOTE	207	31.290001	0.100000	0.000000
NOTE	208	31.379999	0.200000	0.000000
NOTE	209	31.469999	0.300000	0.000000
NOTE	210	31.570000	0.300000	0.000000
NOTE	211	31.660000	0.100000	0.000000
NOTE	212	31.760000	0.200000	0.000000
NOTE	213	31.860001	0.300000	0.000000
NOTE	214	31.940001	0.600000	0.000000
NOTE	215	32.029999	0.400000	0.000000
NOTE	216	32.130001	0.600000	0.000000
NOTE	217	32.220001	0.500000	0.000000
NOTE	218	32.320000	0.400000	0.000000
NOTE	219	32.409157	0.600000	0.000000
NOTE	220	32.500000	0.500000	0.000000
NOTE	221	32.599998	0.400000	0.000000
NOTE	222	32.696110	0.700000	0.000000
NOTE	223	32.790001	0.900000	0.000000
NOTE	224	32.880001	0.700000	0.000000
NOTE	225	32.970001	0.900000	0.000000
NOTE	226	33.070000	0.700000	0.000000
NOTE	227	33.160000	0.900000	0.000000
NOTE	228	33.259998	0.700000	0.000000
NOTE	229	33.349998	0.900000	0.000000
NOTE	230	33.439999	0.100000	0.000000
NOTE	231	33.529999	0.300000	0.000000
NOTE	232	33.630001	0.100000	0.000000
NOTE	233	33.720001	0.200000	0.000000
NOTE	234	33.820000	0.300000	0.000000
NOTE	235	33.916668	0.100000	0.000000
NOTE	236	34.000000	0.200000	0.000000
NOTE	237	34.099998	0.300000	0.000000
NOTE	238	34.189999	0.600000	0.000000
NOTE	239	34.290005	0.400000	0.000000
NOTE	240	34.380001	0.600000	0.000000
NOTE	241	34.470001	0.500000	0.000000
NOTE	242	34.570000	0.400000	0.000000
NOTE	243	34.660000	0.600000	0.000000
NOTE	244	34.759998	0.500000	0.000000
NOTE	245	34.860001	0.400000	0.000000
NOTE	246	34.939999	0.100000	0.000000
NOTE	247	35.029999	0.200000	0.000000
NOTE	248	35.130001	0.300000	0.000000
NOTE	249	35.220001	0.100000	0.000000
NOTE	250	35.320000	0.300000	0.000000
NOTE	251	35.414993	0.100000	0.000000
NOTE	252	35.500000	0.200000	0.000000
NOTE	253	35.599998	0.300000	0.000000
NOTE	254	35.689999	0.900000	0.000000
NOTE	255	35.790001	0.700000	0.000000
NOTE	256	35.880001	0.900000	0.000000
NOTE	257	35.970001	0.800000	0.000000
NOTE	258	36.070000	0.700000	0.000000
NOTE	259	36.160000	0.900000	0.000000
NOTE	260	36.250000	0.800000	0.000000
NOTE	261	36.349998	0.700000	0.000000
NOTE	262	36.439999	0.400000	0.000000
NOTE	263	36.540001	0.600000	0.000000
NOTE	264	36.630001	0.400000	0.000000
NOTE	265	36.720001	0.500000	0.000000
NOTE	266	36.820000	0.600000	0.000000
NOTE	267	36.917774	0.400000	0.000000
NOTE	268	37.009998	0.500000	0.000000
NOTE	269	37.099998	0.600000	0.000000
NOTE	270	37.189999	0.900000	0.000000
NOTE	271	37.290001	0.700000	0.000000
NOTE	272	37.380001	0.800000	0.000000
NOTE	273	37.470001	0.900000	0.000000
NOTE	274	37.570000	0.900000	0.000000
NOTE	275	37.660000	0.700000	0.000000
NOTE	276	37.759998	0.800000	0.000000
NOTE	277	37.851662	0.900000	0.000000
NOTE	278	37.939999	0.600000	0.000000
NOTE	279	38.036671	0.400000	0.000000
NOTE	280	38.130001	0.600000	0.000000
NOTE	281	38.220001	0.500000	0.000000
NOTE	282	38.320000	0.400000	0.000000
NOTE	283	38.416664	0.600000	0.000000
NOTE	284	38.500000	0.500000	0.000000
NOTE	285	38.599998	0.400000	0.000000
NOTE	286	38.689999	0.100000	0.000000
NOTE	287	38.779999	0.300000	0.000000
NOTE	288	38.880001	0.100000	0.000000
NOTE	289	38.970001	0.300000	0.000000
NOTE	290	39.070000	0.100000	0.000000
NOTE	291	39.160000	0.300000	0.000000
NOTE	292	39.250000	0.100000	0.000000
NOTE	293	39.344170	0.300000	0.000000
NOTE	294	39.439999	0.450000	0.000000
NOTE	295	39.439999	0.750000	0.600000
NOTE	296	39.814445	0.550000	0.000000
NOTE	297	40.099998	0.450000	0.000000
NOTE	298	40.189999	0.650000	0.600000
NOTE	299	40.380001	0.250000	0.000000
NOTE	300	40.567223	0.350000	0.000000
NOTE	301	40.937222	0.450000	0.000000
NOTE	302	40.937222	0.850000	0.600000
NOTE	303	41.214447	0.450000	0.000000
NOTE	304	41.311665	0.550000	0.000000
NOTE	305	41.594444	0.450000	0.000000
NOTE	306	41.687222	0.750000	0.600000
NOTE	307	41.880001	0.050000	0.000000
NOTE	308	42.070000	0.150000	0.000000
NOTE	309	42.439999	0.950000	0.600000
NOTE	310	42.439999	0.250000	0.000000
NOTE	311	42.811665	0.350000	0.000000
NOTE	312	43.099998	0.250000	0.000000
NOTE	313	43.189999	0.850000	0.600000
NOTE	314	43.377224	0.050000	0.000000
NOTE	315	43.564445	0.150000	0.000000
NOTE	316	43.939999	0.250000	0.000000
NOTE	317	43.939999	0.950000	0.600000
NOTE	318	44.214447	0.250000	0.000000
NOTE	319	44.311665	0.350000	0.000000
NOTE	320	44.591663	0.250000	0.000000
NOTE	321	44.687222	0.850000	0.600000
NOTE	322	44.871666	0.450000	0.000000
NOTE	323	45.058887	0.550000	0.000000
NOTE	324	45.439999	0.150000	0.600000
NOTE	325	45.439999	0.650000	0.000000
NOTE	326	45.811665	0.750000	0.000000
NOTE	327	46.091663	0.650000	0.000000
NOTE	328	46.187222	0.050000	0.600000
NOTE	329	46.371666	0.850000	0.000000
NOTE	330	46.558887	0.950000	0.000000
NOTE	331	46.939999	0.650000	0.000000
NOTE	332	46.939999	0.250000	0.600000
NOTE	333	47.217224	0.650000	0.000000
NOTE	334	47.308887	0.750000	0.000000
NOTE	335	47.597221	0.650000	0.000000
NOTE	336	47.689999	0.150000	0.600000
NOTE	337	47.874447	0.450000	0.000000
NOTE	338	48.061665	0.550000	0.000000
NOTE	339	48.439999	0.050000	0.600000
NOTE	340	48.439999	0.850000	0.000000
NOTE	341	48.808887	0.950000	0.000000
NOTE	342	49.088886	0.850000	0.000000
NOTE	343	49.184444	0.150000	0.000000
NOTE	344	49.184444	0.650000	0.000000
NOTE	345	49.368889	0.150000	0.000000
NOTE	346	49.558887	0.250000	0.000000
NOTE	347	49.558887	0.750000	0.000000
NOTE	348	49.744446	0.150000	0.000000
NOTE	349	49.841663	0.750000	0.000000
NOTE	350	49.939999	0.550000	0.000000
NOTE	351	49.939999	0.350000	0.000000
NOTE	352	50.029999	0.350000	0.000000
NOTE	353	50.217224	0.350000	0.000000
NOTE	354	50.308887	0.550000	0.000000
NOTE	355	50.404446	0.350000	0.000000
NOTE	356	50.588886	0.550000	0.000000
NOTE	357	50.689999	0.100000	0.000000
NOTE	358	50.689999	0.700000	0.000000
NOTE	359	50.970001	0.700000	0.000000
NOTE	360	51.070000	0.200000	0.000000
NOTE	361	51.070000	0.800000	0.000000
NOTE	362	51.439999	0.550000	0.000000
NOTE	363	51.730000	0.450000	0.000000
NOTE	364	52.000000	0.550000	0.000000
NOTE	365	52.189999	0.250000	0.000000
NOTE	366	52.380001	0.250000	0.000000
NOTE	367	52.570000	0.250000	0.000000
NOTE	368	52.660000	0.750000	0.000000
NOTE	369	52.849998	0.750000	0.000000
NOTE	370	54.160000	0.800000	0.000000
NOTE	371	54.439999	0.200000	0.000000
NOTE	372	55.939999	0.650000	0.000000
NOTE	373	55.939999	0.350000	0.000000
NOTE	374	56.020000	0.650000	0.000000
NOTE	375	56.020000	0.350000	0.000000
NOTE	376	56.220001	0.250000	0.000000
NOTE	377	56.220001	0.750000	0.000000
NOTE	378	56.689999	0.150000	0.000000
NOTE	379	56.689999	0.850000	0.000000
NOTE	380	56.790001	0.850000	0.000000
NOTE	381	56.790001	0.150000	0.000000
NOTE	382	56.970001	0.050000	0.000000
NOTE	383	56.970001	0.950000	0.000000
NOTE	384	57.439999	0.450000	0.000000
NOTE	385	57.439999	0.250000	0.000000
NOTE	386	57.630001	0.550000	0.000000
NOTE	387	57.630001	0.350000	0.000000
NOTE	388	57.820000	0.350000	0.000000
NOTE	389	57.820000	0.550000	0.000000
NOTE	390	57.910000	0.650000	0.000000
NOTE	391	57.910000	0.450000	0.000000
NOTE	392	58.099998	0.250000	0.000000
NOTE	393	58.099998	0.450000	0.000000
NOTE	394	58.380001	0.750000	0.000000
NOTE	395	58.380001	0.050000	0.000000
NOTE	396	58.570000	0.050000	0.000000
NOTE	397	58.570000	0.750000	0.000000
NOTE	398	58.660000	0.850000	0.000000
NOTE	399	58.660000	0.150000	0.000000
NOTE	400	58.939999	0.350000	0.000000
NOTE	401	58.939999	0.550000	0.000000
NOTE	402	59.130001	0.550000	0.000000
NOTE	403	59.130001	0.350000	0.000000
NOTE	404	59.320000	0.650000	0.000000
NOTE	405	59.320000	0.450000	0.000000
NOTE	406	59.412209	0.750000	0.000000
NOTE	407	59.412209	0.550000	0.000000
NOTE	408	59.599998	0.400000	0.000000
NOTE	409	59.599998	0.650000	0.000000
NOTE	410	59.689999	0.100000	0.000000
NOTE	411	59.779999	0.200000	0.000000
NOTE	412	59.880001	0.300000	0.000000
NOTE	413	59.970001	0.400000	0.000000
NOTE	414	60.070000	0.500000	0.000000
NOTE	415	60.169998	0.600000	0.000000
NOTE	416	60.259998	0.700000	0.000000
NOTE	417	60.349998	0.800000	0.000000
NOTE	418	60.439999	0.900000	0.000000
NOTE	419	60.820000	0.400000	0.000000
NOTE	420	60.910000	0.600000	0.000000
NOTE	421	61.000000	0.400000	0.000000
NOTE	422	61.099998	0.600000	0.000000
NOTE	423	61.189999	0.100000	0.000000
NOTE	424	61.279999	0.800000	0.000000
NOTE	425	61.380001	0.100000	0.000000
NOTE	426	61.470001	0.800000	0.000000
NOTE	427	61.570000	0.200000	0.000000
NOTE	428	61.660000	0.900000	0.000000
NOTE	429	61.750000	0.200000	0.000000
NOTE	430	61.849998	0.900000	0.000000
NOTE	431	61.939999	0.350000	0.600000
NOTE	432	62.500000	0.750000	0.000000
NOTE	433	62.599998	0.650000	0.000000
NOTE	434	62.689999	0.550000	0.600000
NOTE	435	63.439999	0.200000	0.000000
NOTE	436	63.820000	0.350000	0.000000
NOTE	437	63.913326	0.350000	0.000000
NOTE	438	64.199997	0.500000	0.000000
NOTE	439	64.290001	0.500000	0.000000
NOTE	440	64.559998	0.650000	0.000000
NOTE	441	64.660004	0.650000	0.000000
NOTE	442	64.940002	0.050000	0.000000
NOTE	443	65.314445	0.200000	0.000000
NOTE	444	65.404449	0.200000	0.000000
NOTE	445	65.690002	0.350000	0.000000
NOTE	446	65.786987	0.350000	0.000000
NOTE	447	66.061668	0.500000	0.000000
NOTE	448	66.160004	0.500000	0.000000
NOTE	449	66.440002	0.200000	0.000000
NOTE	450	66.811668	0.200000	0.000000
NOTE	451	66.906715	0.200000	0.000000
NOTE	452	67.188889	0.650000	0.000000
NOTE	453	67.284447	0.650000	0.000000
NOTE	454	67.559998	0.800000	0.000000
NOTE	455	67.657227	0.800000	0.000000
NOTE	456	67.937225	0.950000	0.000000
NOTE	457	68.034447	0.950000	0.000000
NOTE	458	68.311668	0.200000	0.000000
NOTE	459	68.406746	0.200000	0.000000
NOTE	460	68.690002	0.350000	0.000000
NOTE	461	68.781670	0.650000	0.000000
NOTE	462	68.874443	0.350000	0.000000
NOTE	463	68.967865	0.650000	0.000000
NOTE	464	69.061668	0.400000	0.000000
NOTE	465	69.190948	0.500000	0.000000
NOTE	466	69.313194	0.600000	0.000000
NOTE	467	69.440002	0.050000	0.000000
NOTE	468	69.814445	0.200000	0.000000
NOTE	469	69.907776	0.200000	0.000000
NOTE	470	70.184448	0.350000	0.000000
NOTE	471	70.278877	0.350000	0.000000
NOTE	472	70.558891	0.500000	0.000000
NOTE	473	70.660004	0.500000	0.000000
NOTE	474	70.937225	0.200000	0.000000
NOTE	475	71.308891	0.200000	0.000000
NOTE	476	71.400536	0.200000	0.000000
NOTE	477	71.687225	0.500000	0.000000
NOTE	478	71.779999	0.500000	0.000000
NOTE	479	72.061668	0.650000	0.000000
NOTE	480	72.151672	0.650000	0.000000
NOTE	481	72.440002	0.350000	0.000000
NOTE	482	72.814445	0.350000	0.000000
NOTE	483	72.908356	0.350000	0.000000
NOTE	484	73.190002	0.650000	0.000000
NOTE	485	73.284447	0.650000	0.000000
NOTE	486	73.564445	0.800000	0.000000
NOTE	487	73.654449	0.800000	0.000000
NOTE	488	73.937225	0.950000	0.000000
NOTE	489	74.695557	0.600000	0.000000
NOTE	490	74.790001	0.400000	0.000000
NOTE	491	74.883888	0.600000	0.000000
NOTE	492	74.975555	0.400000	0.000000
NOTE	493	75.070000	0.600000	0.000000
NOTE	494	75.162781	0.400000	0.000000
NOTE	495	75.257225	0.600000	0.000000
NOTE	496	75.347221	0.400000	0.000000
NOTE	497	75.440002	0.050000	0.000000
NOTE	498	75.440002	0.950000	0.000000
NOTE	499	75.730003	0.850000	0.000000
NOTE	500	75.730003	0.150000	0.000000
NOTE	501	76.010002	0.950000	0.000000
NOTE	502	76.010002	0.050000	0.000000
NOTE	503	76.190002	0.250000	0.000000
NOTE	504	76.190002	0.750000	0.000000
NOTE	505	76.750000	0.350000	0.000000
NOTE	506	76.750000	0.650000	0.000000
NOTE	507	76.940002	0.250000	0.000000
NOTE	508	76.940002	0.750000	0.000000
NOTE	509	77.220001	0.150000	0.000000
NOTE	510	77.220001	0.850000	0.000000
NOTE	511	77.500000	0.050000	0.000000
NOTE	512	77.500000	0.950000	0.000000
NOTE	513	77.879997	0.750000	0.000000
NOTE	514	77.879997	0.250000	0.000000
NOTE	515	78.160004	0.350000	0.000000
NOTE	516	78.160004	0.650000	0.000000
NOTE	517	78.440002	0.050000	0.000000
NOTE	518	78.440002	0.950000	0.000000
NOTE	519	78.730003	0.150000	0.000000
NOTE	520	78.730003	0.850000	0.000000
NOTE	521	79.000000	0.950000	0.000000
NOTE	522	79.000000	0.050000	0.000000
NOTE	523	79.190002	0.350000	0.000000
NOTE	524	79.190002	0.650000	0.000000
NOTE	525	79.570000	0.250000	0.000000
NOTE	526	79.570000	0.750000	0.000000
NOTE	527	79.940002	0.850000	0.000000
NOTE	528	79.940002	0.150000	0.000000
NOTE	529	80.500000	0.950000	0.000000
NOTE	530	80.500000	0.050000	0.000000
NOTE	531	81.070000	0.350000	0.000000
NOTE	532	81.070000	0.650000	0.000000
NOTE	533	81.440002	0.450000	0.000000
NOTE	534	81.540001	0.800000	0.000000
NOTE	535	81.629997	0.450000	0.000000
NOTE	536	81.720001	0.800000	0.000000
NOTE	537	81.820000	0.450000	0.000000
NOTE	538	81.820000	0.800000	0.000000
NOTE	539	81.910004	0.450000	0.000000
NOTE	540	81.910004	0.800000	0.000000
NOTE	541	82.190002	0.150000	0.000000
NOTE	542	82.300003	0.550000	0.000000
NOTE	543	82.379997	0.150000	0.000000
NOTE	544	82.480003	0.550000	0.000000
NOTE	545	82.570000	0.550000	0.000000
NOTE	546	82.570000	0.150000	0.000000
NOTE	547	82.669998	0.150000	0.000000
NOTE	548	82.669998	0.550000	0.000000
NOTE	549	82.940002	0.300000	0.000000
NOTE	550	83.040001	0.700000	0.000000
NOTE	551	83.129997	0.300000	0.000000
NOTE	552	83.220001	0.700000	0.000000
NOTE	553	83.320000	0.300000	0.000000
NOTE	554	83.320000	0.700000	0.000000
NOTE	555	83.419998	0.300000	0.000000
NOTE	556	83.419998	0.700000	0.000000
NOTE	557	83.690002	0.150000	0.000000
NOTE	558	83.790001	0.850000	0.000000
NOTE	559	83.879997	0.150000	0.000000
NOTE	560	83.970001	0.150000	0.000000
NOTE	561	84.070000	0.850000	0.000000
NOTE	562	84.169998	0.150000	0.000000
NOTE	563	84.260002	0.150000	0.000000
NOTE	564	84.360001	0.850000	0.000000
NOTE	565	84.440002	0.250000	0.000000
NOTE	566	84.540001	0.350000	0.000000
NOTE	567	84.629997	0.450000	0.000000
NOTE	568	84.730003	0.550000	0.000000
NOTE	569	84.820000	0.650000	0.000000
NOTE	570	84.919998	0.750000	0.000000
NOTE	571	85.010002	0.650000	0.000000
NOTE	572	85.099998	0.550000	0.000000
NOTE	573	85.190002	0.450000	0.000000
NOTE	574	85.290001	0.350000	0.000000
NOTE	575	85.379997	0.250000	0.000000
NOTE	576	85.470001	0.350000	0.000000
NOTE	577	85.570000	0.450000	0.000000
NOTE	578	85.660004	0.550000	0.000000
NOTE	579	85.760002	0.650000	0.000000
NOTE	580	85.849998	0.550000	0.000000
NOTE	581	85.940002	0.900000	0.000000
NOTE	582	86.040001	0.100000	0.000000
NOTE	583	86.129997	0.100000	0.000000
NOTE	584	86.220001	0.900000	0.000000
NOTE	585	86.320000	0.900000	0.000000
NOTE	586	86.410004	0.100000	0.000000
NOTE	587	86.510002	0.900000	0.000000
NOTE	588	86.599998	0.100000	0.000000
NOTE	589	86.690002	0.300000	0.000000
NOTE	590	86.790001	0.400000	0.000000
NOTE	591	86.879997	0.500000	0.000000
NOTE	592	86.980003	0.600000	0.000000
NOTE	593	87.070000	0.700000	0.000000
NOTE	594	87.169998	0.600000	0.000000
NOTE	595	87.260002	0.500000	0.000000
NOTE	596	87.349998	0.400000	0.000000
NOTE	597	87.440002	0.950000	0.000000
NOTE	598	87.440002	0.050000	0.000000
NOTE	599	87.730003	0.850000	0.000000
NOTE	600	87.730003	0.150000	0.000000
NOTE	601	88.010002	0.050000	0.000000
NOTE	602	88.010002	0.950000	0.000000
NOTE	603	88.190002	0.750000	0.000000
NOTE	604	88.190002	0.250000	0.000000
NOTE	605	88.760002	0.650000	0.000000
NOTE	606	88.760002	0.350000	0.000000
NOTE	607	88.940002	0.750000	0.000000
NOTE	608	88.940002	0.250000	0.000000
NOTE	609	89.220001	0.850000	0.000000
NOTE	610	89.220001	0.150000	0.000000
NOTE	611	89.500000	0.050000	0.000000
NOTE	612	89.500000	0.950000	0.000000
NOTE	613	89.879997	0.700000	0.000000
NOTE	614	89.879997	0.300000	0.000000
NOTE	615	90.160004	0.400000	0.000000
NOTE	616	90.160004	0.600000	0.000000
NOTE	617	90.440002	0.200000	0.000000
NOTE	618	90.440002	0.800000	0.000000
NOTE	619	90.820000	0.200000	0.000000
NOTE	620	90.820000	0.400000	0.000000
NOTE	621	90.820000	0.600000	0.000000
NOTE	622	91.190002	0.300000	0.000000
NOTE	623	91.190002	0.500000	0.000000
NOTE	624	91.190002	0.100000	0.000000
NOTE	625	91.470001	0.500000	0.000000
NOTE	626	91.470001	0.300000	0.000000
NOTE	627	91.470001	0.700000	0.000000
NOTE	628	91.750000	0.700000	0.000000
NOTE	629	91.750000	0.500000	0.000000
NOTE	630	91.750000	0.900000	0.000000
NOTE	631	92.029999	0.800000	0.000000
NOTE	632	92.029999	0.600000	0.000000
NOTE	633	92.029999	0.400000	0.000000
